7.801885554572662329e+01 2.201604816876520943e+02 2.349840342508111135e+01 1.499347674340683056e+02 2.266924101740235926e+02 2.001251339705133887e+02 2.827195172602167190e+02 -3.899998970009619370e-01
2.507809383316603089e+02 2.079692059273334053e+02 4.472191987944489000e+01 9.848852553901309648e+01 2.610440209697218847e+02 2.138636285830876886e+02 5.886832637785028055e+01 -3.845213759996113367e-01
3.334058674408699119e+01 5.242449584972244025e+01 3.182122972300109041e+02 2.724985866217575108e+02 5.136285559500568354e+01 1.844044049494148112e+02 1.684149027454905934e+02 -3.786423940000531729e-01
2.435557884132556126e+02 2.142739430180317868e+02 2.323525037005105887e+01 2.199545956490516119e+02 1.347675142626812885e+02 1.993792964846072095e+02 1.795693707211237893e+02 -3.781281660012609791e-01
9.294910705997020273e+01 3.308415165120451888e+02 3.270338559147747901e+02 1.306516188980583024e+02 1.927882519114477873e+02 3.542375502962723886e+02 3.854480652587700718e+01 -3.770865279984718654e-01
1.135019578958706035e+02 2.990348846542785850e+02 9.088927142665761494e+01 2.846778966805379127e+02 2.407673172202444078e+01 1.512239852600112897e+02 2.397716848286769107e+02 -3.758877680011210032e-01
3.089189391988418834e+02 2.046314204880276861e+02 2.767136285518744216e+02 1.635071510711111102e+02 2.030939888822780119e+02 1.863006614913697945e+02 3.181906160044562739e+02 -3.637245290010469034e-01
1.328763638230477966e+02 3.166310562933409756e+02 2.913540962815021018e+01 1.883993580805166914e+02 2.693383469265020267e+02 1.625347189601478135e+02 8.220200964305736591e+01 -3.632271110000147019e-01
3.181848130445316087e+02 2.866144245990942068e+02 1.628517533290192887e+01 2.372372032952405050e+02 2.379896761990231937e+02 1.703586475266286016e+02 3.378037007462401107e+02 -3.569691970005806070e-01
2.775808808889162833e+02 2.529582950233923100e+02 1.133337016075371935e+02 1.631319096548245113e+02 0.000000000000000000e+00 1.040414639379843020e+00 0.000000000000000000e+00 -3.499138170009246096e-01
3.511575005924360227e+01 2.841839733166123096e+02 3.351182518140688558e+02 1.141422369642780978e+02 1.567790641592523926e+01 3.541656139862677151e+02 2.118174589907441074e+01 -3.465340570000989828e-01
2.807802060918663187e+02 7.904978427245349337e+01 2.639857504989529957e+02 2.171941864959067061e+02 2.981889947240679248e+02 3.580871600699417741e+02 1.294576803323305967e+02 -3.385285889999067876e-01
3.586017846319106184e+02 3.032288638211562102e+02 8.193231563964393160e+01 1.393256373631178064e+02 3.180594834254337115e+02 2.160122679040543119e+02 2.949705800126906183e+02 -3.307671239999763202e-01
2.207754824261415934e+02 2.015573997109850097e+02 2.620919879678688176e+02 1.622548512385538118e+02 0.000000000000000000e+00 3.487372162823107260e+02 1.468244840258869885e+02 -3.306903230004536454e-01
3.584241299350450163e+02 2.674051353382155867e+02 8.014221442651846417e+01 1.303353852646197026e+02 1.373586541160017021e+02 3.436622560300338591e+02 0.000000000000000000e+00 -3.178615450015058741e-01
8.818893659882323277e+01 3.453284569170418763e+02 8.039986031594667182e+00 9.401782546579389077e+01 4.128189485378627666e+01 1.896042708673344066e+02 2.079165881925243866e+02 -3.174280899984296411e-01
1.276277755092218058e+02 2.951298793844038073e+02 2.116259458553900004e+02 1.896353704389669019e+02 3.272747106126320205e+02 1.643966139468136873e+02 3.342753997631120910e+02 -3.082159080004203133e-01
4.657580877437072786e+01 2.710654551617594166e+02 2.978888232724946761e+02 1.353955846462204136e+02 2.179840857724198884e+02 1.629336761086665888e+02 2.882581910699111063e+02 -3.081702130002668127e-01
4.219198277249712703e+01 1.879050809372724871e+02 9.191412633286988410e+01 1.617357145078325118e+02 3.033400313141791926e-01 3.100000000000000000e+02 2.918626736866150964e+02 -3.011331710004014894e-01
2.713288916923942793e+02 2.620913410596101016e+02 2.489484955775164110e+02 1.724886699837499009e+02 1.343000747413510965e+01 3.624108845852928340e+01 1.551819216746455083e+02 -2.952249359987035859e-01
2.830793830308235215e+02 1.852957220913197034e+01 2.420137686605191050e+02 1.322861195051694096e+02 2.835588415245164811e+02 1.577756565446607908e+02 1.351984332718587041e+02 -2.909359539989964105e-01
8.478407433341877208e+01 2.678395391332184161e+01 3.490259023160709830e+02 3.015442515506385917e+02 1.405974277768779075e+02 1.776953736765701919e+01 1.485116776966756049e+02 -2.870087939991208259e-01
2.320223833205733044e+01 2.088831151947617002e+02 9.556416533221916154e+01 2.067543810788409075e+02 2.350950379498721929e+02 3.205560687136106708e+02 3.026426051340208119e+02 -2.831444670009659603e-01
2.771183098367308730e+02 8.733110075381492265e+01 2.889875668879998898e+02 5.533047021586776282e+01 2.784544142724727749e+02 1.599230341803337012e+02 1.577853366843876017e+02 -2.813895010003761854e-01
9.012842782543246756e+01 2.211956028745366893e+02 8.826356700770270436e+01 1.496818140941919921e+02 2.417040329210067000e+02 3.473345520989435613e+02 6.387257782986164045e+01 -2.813654160017904360e-01
2.471153070567524992e+02 3.123658521181670835e+02 1.078034761620774020e+02 1.525764555260005864e+02 1.297385994026776928e+02 3.523773746280925820e+02 2.626682019012246769e+02 -2.782354310002119746e-01
2.886063174003804193e+02 3.261183175931701044e+02 1.357288938934127032e+02 7.642238920277759462e+01 8.056919575801040878e+01 4.143617689439300733e+01 2.752806043630608883e+02 -2.769563490001019090e-01
2.744929414877399836e+02 3.374549243215869865e+02 3.564883794681065865e+02 9.980965265257768237e+01 1.043400371151547006e+02 2.047982529282153905e+02 2.304004432679816805e+00 -2.739184290003322531e-01
1.110061760747938990e+02 3.452394841444187250e+02 2.661183054772349124e+02 1.517612917363908878e+02 3.278242722809017096e+02 3.519142759579530821e+00 7.805397519819953800e+01 -2.706803250002849381e-01
2.238940617491739999e+02 1.776109865364072107e+02 9.156756562910283392e+00 2.534973106099496079e+02 3.144715979588588084e+01 1.727940316373127985e+02 0.000000000000000000e+00 -2.690704960004950408e-01
2.541141449588031094e+02 3.347992069129065840e+02 1.698597252406797153e+01 2.085248896390349103e+02 3.171522539492788724e+02 1.677587536969901123e+02 2.364848353400761027e+02 -2.648140370001783594e-01
1.252012082173576957e+01 1.939556735818671029e+02 2.762102253546612829e+01 2.198161833167235102e+02 2.905826230399273982e+02 3.591048925080683034e+02 3.175784896965684112e+01 -2.647512219991767779e-01
1.221798752461380957e+02 3.034636848260644229e+02 3.565076693550025198e+02 3.100000000000000000e+02 3.480299902162348076e+02 3.488641684441216171e+02 1.831097449463925031e+01 -2.646399400000518654e-01
2.470888217053883125e+02 1.854370556740387030e+02 2.449964615854968031e+02 1.874073476114687082e+02 1.219119636955549026e+02 2.060485759329037023e+02 3.078053688746989991e+01 -2.629911650001304224e-01
1.166943535477420966e+02 2.827280846010839923e+02 1.022891564963983058e+02 1.717762876509245871e+02 2.838583945383825267e+02 9.131468822431257237e+00 8.344375930024088284e-01 -2.629024470006697811e-01
2.249528063050935032e+02 2.572265534518288064e+02 2.790587410056730278e+02 2.050292874473028917e+02 4.746169492918056676e+01 3.524307373078441969e+02 1.172254750546729980e+02 -2.527637860002869274e-01
4.458729436589067774e+01 3.000889124547878168e+02 3.005982716164009005e+01 1.355633888304255095e+02 1.160520628019633023e+02 1.695402812138470949e+02 0.000000000000000000e+00 -2.499948100012261420e-01
3.586070692552368087e+02 2.418102754688353002e+02 2.812100294908618139e+02 9.437187835451122453e+01 1.677632737824399101e+02 2.210457269332945032e+02 1.003296906893984044e+02 -2.471805710010812618e-01
3.041431459216743178e+02 7.562425757792495062e+01 1.283226751222935036e+02 2.533414235063297042e+02 1.964471590267316969e+02 5.296216078007823569e+00 2.092489564312245136e+02 -2.384284779982408509e-01
1.433585424697048083e+01 1.977477221276641046e+02 3.100000000000000000e+02 1.865716579965645110e+02 7.528245672364684538e+01 3.441588808250958778e+02 9.143754851722358978e+01 -2.366052719989966135e-01
0.000000000000000000e+00 1.937942820471654102e+02 2.314513475910278828e+01 9.640707791992569753e+01 3.594296768698716846e+02 1.247896468458750974e+01 2.314451535090450989e+02 -2.291675240012409631e-01
1.154642547629842086e+00 2.853732004631813766e+02 3.561174640025166696e+02 5.812919529456671341e+01 4.579619204365280893e+01 2.295330565296924021e+02 8.654237944095733326e+01 -2.261205329996300861e-01
8.058867647383419808e+01 3.287622164974101224e+02 1.002024421557820943e+02 7.662488746914519311e+01 6.542145415568134581e+01 3.483917561934214859e+02 6.241665727018705212e+01 -2.232993750003515743e-01
2.130204817140015052e+02 2.451393355745169913e+02 2.529024461175569911e+02 1.879975192233056873e+02 6.232778416706715063e+01 2.008767003894805043e+02 1.458337684019682001e+02 -2.214611080016766209e-01
2.684074600530062753e+02 8.863460150615108546e+01 2.941416649463399722e+02 2.581534929718756075e+02 6.176075178250521702e+01 2.124541184381328094e+02 2.003370369466674106e+02 -2.153050000015355181e-01
2.632881141123567090e+02 0.000000000000000000e+00 2.448293041246924133e+02 2.233660708327751081e+02 2.264781958616225097e+02 1.995512985845344929e+02 3.433533810464343219e+02 -2.121002509993559215e-01
3.248027170079179768e+02 6.933439554577299191e+01 1.044503703249321944e+02 2.113559592497686026e+02 2.891993693726104766e+02 3.423719802148065128e+02 3.494750308307936848e+02 -2.107936139982484747e-01
3.557359416756012251e+02 2.340718702944261906e+02 3.389327626380011083e+01 2.343483343675530932e+02 1.589845419078837097e+02 1.633234154547504886e+02 2.385410024564714888e+02 -2.102957579991198145e-01
1.122765125604102963e+02 7.385383649635197401e+01 3.118372259195540437e+02 2.859271099642861031e+02 1.832242007537199981e+02 7.795964697571747593e+01 6.737915937172070358e+01 -1.968624389992328361e-01
6.548497052726028755e+01 1.985521249396101098e+02 3.198494230997874297e+02 2.546549642759574112e+02 4.612905138338702216e+01 2.247686267652987908e+02 1.463432197035787112e+02 -1.902098760001535993e-01
2.630599937884213091e+02 2.383076138371594084e+02 2.619793590261853069e+02 8.678325098667525594e+01 2.470941917544099908e+02 1.944246334527701094e+02 2.531016366164348028e+02 -1.868209109998133499e-01
2.290149691136869947e+01 4.709745863581022718e+01 9.183104368280937990e+01 2.923264811541574772e+02 0.000000000000000000e+00 3.404498001823782261e+02 2.866068103822680087e+02 -1.849141540005803108e-01
2.889371609705330002e+02 8.239625603082797056e+01 9.210722058180900262e+01 2.976535172075008973e+02 3.082159028351778147e+02 2.117057655538069127e+02 2.352631126157453139e+02 -1.836593769985483959e-01
9.000000000000000000e+01 2.700000000000000000e+02 4.000000000000000000e+01 2.200000000000000000e+02 9.000000000000000000e+01 2.200000000000000000e+02 9.000000000000000000e+01 -1.822818920009012800e-01
6.727254734374680822e+01 2.552147199987755926e+02 2.414423373869132945e+02 1.909098900929064939e+02 5.567714453469015012e+01 1.753210785546120007e+02 0.000000000000000000e+00 -1.812823990003380459e-01
3.626627508021952195e+01 2.865254022576231137e+02 7.763479175551153411e+00 1.906777443597270860e+02 3.152081595091062809e+02 1.611512354984988065e+02 1.750404493022386987e+02 -1.811035389982862398e-01
3.115024849260952919e+02 2.813732053554015238e+02 1.240559207488264946e+02 8.273620584122730293e+01 4.987921315584132032e+01 2.206136406215208865e+02 5.511668567981664069e+01 -1.796765170001890510e-01
9.423578405003772218e+01 2.849731355401704036e+02 7.325766561578600999e+01 1.091902393906214002e+02 1.145004915848748936e+02 6.169688084499855307e+01 2.873782120324153198e+02 -1.775225880010111723e-01
3.825097756422727713e+01 4.909846505750614654e+01 1.592451111585010892e+02 3.272939625580797838e+02 1.361757550908239125e+02 1.754336747877954110e+02 1.946802527231969862e+02 -1.759465670002100524e-01
8.680575203051147071e+01 2.410988390893874111e+02 2.838027481362082085e+02 1.018914666816609014e+02 2.211481069581585075e+02 3.196945962736864999e+02 1.968370363149277864e+02 -1.736858440017385874e-01
2.919866708892994893e+02 2.441274732898259003e+02 7.850258581892940413e+01 1.877354727866926112e+02 2.294985764075136103e+02 2.201355746035688128e+02 2.851419452188521859e+02 -1.703936230005638208e-01
2.489915531629538918e+02 3.520848837724868190e+02 3.029277184215649754e+02 2.616704049900334894e+02 3.233664299622607246e+02 2.462167058658023109e+02 9.253446699487766125e+01 -1.692024529984337278e-01
5.895769049740052736e+01 3.087751822655004048e+02 3.065739331578125757e+02 1.799852104555731103e+02 7.625107047910607605e+01 2.289267104343134918e+02 1.588874265530510002e+02 -1.680029470007866621e-01
2.375207706235651983e+02 1.739758274119162138e+02 3.398915191899241250e+01 1.612311380434821899e+02 2.908760481380896863e+02 3.358515541139525453e+02 2.656746494037037110e+02 -1.595326930000737775e-01
2.755970715218450096e+02 3.343780554238595073e+02 2.680604726571889955e+02 1.534162462324187004e+02 1.724651755860386118e+02 3.311678520352069199e+02 6.866213491525883228e+01 -1.579692009981954470e-01
2.785313588250471071e+02 2.864206654027240120e+02 3.100000000000000000e+02 7.681740339693455155e+01 3.090781152857766187e+02 3.100000000000000000e+02 7.700052407918948916e+01 -1.525154980008665007e-01
2.685422196474237921e+02 2.512813666497470138e+02 2.331692464433494081e+02 1.704245451753230043e+02 3.965898534057411240e+01 3.450936645576837236e+02 3.012960255276432235e+02 -1.522739600004570093e-01
7.078956132044436345e+01 3.222360518089731158e+02 2.848478688312092117e+02 8.300456283059151019e+01 2.887308097334126842e+02 1.771890477038191136e+02 3.175562230766853986e+02 -1.507195019985374529e-01
3.060591278188276192e+02 1.896537841655220120e+02 2.635897366206110064e+02 2.843124459176232790e+02 1.132083067177324978e+02 1.457543783060322937e+02 2.115538428279093921e+02 -1.460629649991460610e-01
2.697555883001276129e+02 2.741324733822474968e+01 8.291669761259593940e+01 2.202754480871844862e+02 2.228024603718330070e+02 2.106216584140148029e+02 1.193098464216238028e+02 -1.452392040009726770e-01
6.703758878446630831e+01 7.175972733530313974e+01 3.100000000000000000e+02 1.805341372326010116e+02 1.336559319129295886e+02 9.895149018592479706e+01 1.208807698917077005e+02 -1.404153199982829392e-01
2.437061259138617118e+02 2.889446762146974024e+01 1.205878417876111968e+02 2.815981256158830774e+02 9.829525325212095765e+01 1.895564021791022071e+02 9.781228170373334763e+01 -1.384550449984089937e-01
9.487698074467571985e+01 1.944177213069976915e+02 3.814563234663152258e+01 2.067724533125800122e+02 1.279856624375896956e+02 1.487721371989267141e+02 1.681481224033576041e+02 -1.371407139995426405e-01
4.814980313723849292e+01 1.805237374795698884e+02 3.255652467657927218e+02 1.655069319194936099e+02 1.848727251442045088e+02 1.689909657509898011e+02 2.906860338451502912e+02 -1.354510480014141649e-01
1.347561138557485094e+02 2.486561428301507135e+02 1.432917525271795114e+02 6.649898079837367959e+01 4.178783015318389715e+01 1.555536810853172938e+02 3.491593451098621070e+00 -1.330870450001384597e-01
2.818543729767994250e+02 2.609811050132182118e+02 5.288674042206418235e+00 6.203821520130720302e+01 1.888914103694818039e+02 3.100000000000000000e+02 2.171393581922218914e+02 -1.321318160007649567e-01
8.286401241834830955e+01 2.387751981711712972e+02 3.288343070280836287e+02 8.389012344099249674e+01 0.000000000000000000e+00 1.269673927127247026e+02 1.507488639923055871e+02 -1.278650729982473422e-01
1.010362927250125011e+02 3.081157395572918745e+02 9.553320444938243838e+01 2.601992956171774836e+02 2.182431581599853985e+02 1.168973672237078034e+02 8.880597996516083015e+01 -1.204910179985745344e-01
2.831503646431547168e+02 2.166022882575676078e+02 2.558029393221156909e+02 1.586181417733475882e+02 6.578406531735450358e+01 3.535027866323400758e+02 8.962861708126519034e+01 -1.197498479996284004e-01
7.014030633512724933e+01 2.659709090799124169e+02 1.068204346990720950e+02 2.011934992592454137e+02 7.401377404437144492e+01 3.977117789102062773e+01 3.105432022214284871e+02 -1.163794599997345358e-01
2.591278483326116202e+02 1.562141662719735109e+02 6.396911872969423740e+01 1.873112749354413893e+02 9.647011841981056435e+00 2.571593985039053223e+02 3.337307759404068719e+01 -1.152473420006572269e-01
5.391224620496012676e+01 2.909231527176063992e+01 3.084448697458876865e+01 6.529770732447695991e+01 0.000000000000000000e+00 3.574843022559137466e+02 1.305311055128881037e+02 -1.143506510015868116e-01
3.064821196621904278e+02 7.580445756548151337e+01 6.763593051303121229e+01 1.896604801497674941e+02 1.227278300751416964e+02 1.880962567199779016e+02 1.553485830453105905e+02 -1.134157259984931443e-01
7.818307451988273726e+01 0.000000000000000000e+00 3.001773543314607764e+02 2.485975729145563946e+02 2.968031623762344111e+02 2.493586634899461103e+02 1.230208931386506066e+02 -1.133879820008587558e-01
2.615396808527935946e+02 3.526997096162664889e+02 1.495653360398214886e+02 2.818570333484428829e+02 2.881602080957051726e+02 1.846754925120613962e+02 1.699431952264114045e+02 -1.125117590017907787e-01
2.782764677344566735e+02 3.568360276621759795e+02 9.170180556943127215e+01 2.190600599902197132e+02 8.575408295032789852e+01 1.724657737692106991e+02 2.152024934801351890e+02 -1.096557259988912847e-01
1.398854560301091112e+02 3.197336524598198935e+02 4.280264031500561117e+01 8.171889831630659273e+01 5.330817329186211140e+01 3.356758047299824170e+02 2.765134278663625764e+02 -1.043620739983452950e-01
2.909879353073764108e+01 3.060577316014897065e+01 3.100000000000000000e+02 2.432228130288584111e+02 2.839066286704135109e+02 6.362313165019435957e+01 1.327625184233370987e+02 -1.039826470005209558e-01
9.965229718712490126e+01 5.193193734236471215e+01 2.765980147926416066e+02 9.969089684871208590e+01 1.700643300112365921e+02 2.802286651815022083e+02 1.593609100413497117e+02 -1.011712779982190114e-01
2.912008600559265119e+02 2.359174486328224134e+02 2.827373253222601193e+02 3.039584038572879763e+02 1.432171878607481119e+02 2.061015275357351015e+02 4.213999402102226810e+01 -9.993490900160395540e-02
1.204911070583342934e+02 3.040320543844655958e+02 3.430333222649571923e+01 4.325059097138220210e+01 1.949289511918028950e+02 2.272459882944521947e-01 1.160786193231075032e+02 -9.932651599956443533e-02
2.571049082376326282e+02 2.763781591322492091e+02 6.368743064730705328e+01 9.730131492507763369e+01 1.789640368414897154e+01 2.348207895697337051e+02 1.602412939466665023e+02 -9.840187699956004508e-02
3.010272446932031016e+02 2.554573817255578092e+02 2.842915505500711788e+02 1.686676381113838090e+02 2.083089895092873860e+02 4.934446334269004097e+01 1.908912417990981112e+02 -9.776740799861727282e-02
4.229829352903375650e+01 2.911760601664125829e+02 2.314749846502735977e+02 1.534597637917927102e+02 2.782200492077028002e+02 2.048760155530652014e+02 1.643365998074033882e+02 -9.675731199968140572e-02
1.487293587641729005e+02 3.067766913340996098e+02 2.780278526790369256e+02 1.733925651476722862e+02 1.753762442120443055e+01 2.746086060512453173e+02 1.498198365510232861e+02 -9.544709599867928773e-02
1.192620993291192946e+02 3.180898785583477775e+02 2.344419096516830905e+02 1.441459100335717096e+02 1.944961818677512042e+02 2.441182047854094890e+02 1.769679106101461912e+02 -9.410706899871001951e-02
3.451547904444440746e+02 2.050659687281763013e+02 2.931409475538989113e+02 2.379439441675382909e+02 2.393596215920649968e+02 2.479208848250046913e+02 1.604397391046335883e+02 -8.940389900089940056e-02
2.905789009340680877e+02 3.203464462615510229e+02 2.394669079472853070e+02 2.913239426762885955e+02 2.921520703011656224e+02 2.214727882036546021e+02 1.123022351422759044e+02 -8.480589499959023669e-02
2.428153270886487860e+02 2.596502610598479919e+02 2.465056095416736071e+02 1.760462683419534926e+02 9.503826112632031808e+00 3.786874571980928295e+01 5.708647750086007733e+01 -8.371544100009487011e-02
3.744929702882289035e+01 2.575452157107860103e+02 4.315126347250232897e+01 1.099344646600148963e+02 7.722015894111915202e+01 1.470481408458292094e+02 1.339319343336258044e+02 -8.216339100181357935e-02
3.223169977518411997e+02 2.011316822393310133e+02 2.705930545667349065e+02 1.016171677309046970e+02 1.454162393855056905e+02 2.918069790254015174e+02 1.890666886733683896e+02 -8.166823699866654351e-02
1.169156858866169983e+02 2.684736443995111088e+01 2.556364576705842069e+02 3.100000000000000000e+02 2.434948329067402142e+02 3.400194351208588159e+02 2.224747792412890135e+02 -7.959128199945553206e-02
2.480605159388219079e+02 2.907889984434847861e+02 2.813872437280621739e+02 2.637516086032018734e+02 2.957021876050757783e+02 1.351658382525463935e+02 3.172909468232829227e+02 -7.815302800008794293e-02
3.049159192911911873e+02 4.548851821869474321e+01 2.764093434486994170e+02 2.237905355876949898e+02 9.445827037282931826e+01 2.112144281290902939e+02 8.391782475593485913e+01 -7.641618300112895668e-02
2.312932347189922950e+02 2.517030287706949991e+02 3.627526389197439727e+01 2.989687350973246112e+02 1.735066662038632046e+02 9.833955838483016976e+01 2.788986298838026983e+02 -7.111152099969331175e-02
8.455879975008976146e+01 3.155160894872474273e+02 2.490702150884901869e+02 4.977659056283744121e+01 2.462914424213172992e+01 7.587187838737582979e+01 1.594301866533203906e+02 -6.951387099979911000e-02
4.237017963259089726e+01 1.965641442885574861e+02 2.351461432338982860e+01 7.770578066334743994e+01 0.000000000000000000e+00 2.461161370474590058e+02 4.541581608758823307e+01 -6.309555500047281384e-02
3.455800572185731880e+02 3.182293211402724751e+02 1.876648446390317133e+02 2.524119886100343990e+02 0.000000000000000000e+00 1.678554944008332086e+02 2.201079423735367016e+02 -6.037064699921756983e-02
3.307148585425346141e+02 2.521987083035226931e+02 2.263146822693917954e+02 1.982018580651632931e+02 2.949040451974488874e+01 1.976931491787876993e+01 5.273600180128892134e+01 -5.961772500086226501e-02
2.294202388277404054e+02 2.086244957472019905e+02 9.023263898196202604e+01 2.300321950021505870e+02 3.193933192943662789e+02 8.765112036208515178e+01 3.587951843735731927e+02 -5.903559999933349900e-02
2.304677678492452060e+02 2.198900560867772924e+02 2.904526997202419807e+02 1.699052250354426121e+02 4.106334783674979860e+01 6.877480033966926953e+01 1.203968588468963929e+02 -5.231214499872294255e-02
2.838496062581700130e+02 3.462870129637103105e+02 2.447759030576274952e+01 2.371489053057532033e+02 2.380795938984281861e+02 4.451009943307425232e+01 1.019721393266396063e+02 -5.142248300035134889e-02
1.216469278094555051e+02 3.518161121424047906e+02 5.280964310515547311e+01 2.276253418283287999e+02 3.179302347810064155e+00 2.716136499675062055e+01 1.209268271921814062e+02 -5.003100600151810795e-02
1.068038176036258022e+02 3.425634289158650176e+02 1.096963846555330946e+02 2.611031062482418861e+02 1.338045568185515037e+02 3.292977395402583625e+02 2.426994767431517914e+02 -4.737949300033506006e-02
1.132582588930352046e+02 2.415917870709093052e+02 2.618312787726910074e+02 1.755659848986084910e+02 3.911964274863792212e+01 3.100000000000000000e+02 1.376114270063825131e+02 -4.722398900048574433e-02
3.765752590817700707e+01 2.540695796547855991e+02 2.461485758922885054e+02 1.696449279157477008e+02 1.359968445260358010e+02 6.014852823044151364e+00 3.537364549490629884e+02 -4.547260300023481250e-02
6.990505559883858666e+01 1.838457369107254067e+02 3.467916814327718100e+01 2.511076108427920985e+02 2.002586377611604860e+02 2.990437805602144863e+02 2.830716894182153283e+02 -4.343446900020353496e-02
3.073758496029628873e+02 1.766339140231208091e+02 5.568771369969051932e+01 7.362180228714744601e+01 0.000000000000000000e+00 3.100000000000000000e+02 3.131031678972132113e+02 -4.235728699859464541e-02
2.421681776060690936e+02 2.589649711652888868e+02 2.312040941324385130e+02 1.855428459636405876e+02 1.386812079387491963e+02 3.421360118509412018e+02 1.439681177254907993e+02 -4.110094600036973134e-02
3.367169120387750922e+02 3.140231461501594978e+01 3.100000000000000000e+02 1.251882777399915057e+02 5.162462615430312241e+01 1.877817317260366110e+02 1.767488126095443874e+02 -3.434815799846546724e-02
1.937118741190608091e+02 2.524102184591633886e+02 6.309994776333258670e+01 2.577473788628432771e+02 2.488593704874822095e+02 1.555524374578347988e+02 5.547843206818433970e+01 -3.308434900100110099e-02
1.489927464369976917e+02 3.066024395808324243e+02 2.901202852713640823e+02 6.807686352309666233e+01 1.103337827018272037e+02 1.446014719778835058e+02 6.344063640719605957e+01 -2.963862699834862724e-02
8.180849944973743959e+01 3.331352248488353780e+02 8.864029789526652792e+01 1.835031024456417867e+02 3.130079047009907072e+02 2.321726025441973889e+02 3.058171389781841185e+02 -2.504032499928143807e-02
1.365637996466984987e+02 2.820211774893317056e+02 1.808605572886827986e+02 3.008437723098106744e+02 1.331951642920708139e+02 1.583033697451361093e+02 1.731265413813640066e+02 -2.135708000059821643e-02
3.148007678683167114e+02 3.168162548705931840e+02 1.066143525857045944e+02 2.198116366326954108e+02 2.644437437740942869e+02 3.248715059146254021e+02 1.629307003187255134e+02 -1.380392999999457970e-02
2.125174059377606994e+01 2.450443865585712899e+02 1.048378145857446953e+02 2.392628152801152908e+02 8.982793610169665044e+01 3.291083850933661097e+02 2.327085392113100113e+02 -1.224992100105737336e-02
