2.555318869697601940e+02 2.209770923959914910e+02 2.756711753639199856e+02 1.281776138081692125e+02 0.000000000000000000e+00 1.489346320035091082e+02 2.942256427305604234e+02 1.741999188958185982e+02 1.607367609289800896e+02 -2.521576200015260838e-01
3.786146482960303672e+01 2.051271591543626016e+02 3.058870557504848762e+02 2.012846441065757972e+02 3.025305874796146099e+02 1.847585621791230892e+02 9.945669717767696483e+00 1.984958669767682125e+02 9.846077342778659158e+01 -2.400073399985558353e-01
1.966523808506877060e+02 2.536420685763748111e+02 3.233913955663027764e+02 2.571587951439793756e+02 2.479676328231595051e+02 1.353480901063524868e+02 2.263897797734894937e+02 1.916750122308515074e+02 8.888885021601721803e+01 -2.295184489994426258e-01
2.571611579644102008e+01 1.934645946065380997e+02 3.458007267985817634e+02 2.282913312406001012e+02 3.490449111372797120e+02 2.745438354719432823e+02 1.942525786452646912e+02 1.212522137451105042e+00 6.660128578191435622e+01 -1.985359770005743485e-01
1.063945019925257043e+02 2.393248634590590029e+02 9.201331941022537819e+01 2.578224500161530841e+02 2.719207412802941235e+02 9.582930134968322022e+01 1.606988351163863058e+02 2.090546827734646911e+02 4.272243120880817813e+00 -1.532765619995188899e-01
0.000000000000000000e+00 1.889866127170047037e+02 2.967786144361442169e+01 2.230054151617310083e+02 2.699157443665731080e+02 9.523842876174457217e+01 1.263131217325178994e+02 1.940894502172631917e+02 4.707946492024908736e+01 -1.505208599992329255e-01
2.870324567951552126e+02 1.937199198787589012e+02 6.136992501885168849e+01 2.314209729757166087e+02 0.000000000000000000e+00 1.583747929870197027e+02 1.511277724821881066e+02 1.971151900231955096e+02 1.254190990472880998e+02 -1.268811260015354492e-01
6.276127600700763765e+01 2.913818849069128873e+02 1.241767171936712941e+02 1.110040367495214042e+02 6.718108297434135068e+01 7.139247739591412767e+01 2.223422008270424897e+02 6.758896189718128333e+00 2.349969485366810886e+02 -1.003119929991953541e-01
3.384280983473452125e+02 2.409128791207045879e+02 1.254325519975540004e+02 2.051165584189525077e+02 2.949333453620403134e+02 1.993789650435927001e+02 1.653719892100120887e+02 1.904038131874386011e+02 2.921574064636686785e+02 -9.296849000020301901e-02
2.474069955567082957e+02 2.356862101049551086e+02 2.489024235427300979e+01 8.939693798474679909e+01 4.403141156652736043e+01 2.215861679702034905e+02 3.012462848934470117e+01 1.581374010659002920e+02 4.891939087607281778e+01 -8.853249199819401838e-02
8.341803215783620828e+01 3.016353593065786072e+02 2.618132465240669262e+02 1.004980762892150068e+02 1.478182598629294944e+02 2.385919712467679972e+02 2.632704808799791749e+02 1.581723637717269071e+02 3.069115448576527001e+02 -8.465784700092626736e-02
3.242772257541117824e+02 2.351169865539741863e+02 2.329389238264303117e+02 2.334202524220179953e+02 2.190177767044858115e+02 1.135857546714678961e+02 3.016089672007055924e+02 1.733207603109040917e+02 1.662686551760560860e+02 -8.031397699960507452e-02
3.110973137793999967e+02 2.018279436588109093e+02 3.855909964121539701e+01 2.459809400842983109e+02 6.937454567347822376e+01 7.371336717390262550e+01 2.065187094394088945e+02 3.561247306720995880e+02 3.132620350317989733e+02 -6.413827000142191537e-02
3.221476280792517173e+02 2.116255057940273900e+02 2.687572750527535277e+02 2.591463172269042161e+02 5.086414491465050247e+01 1.470604914220855903e+02 1.741431184277076056e+02 1.913026090186208137e+02 3.121698947538091033e+02 -4.708658700110390782e-02
