3.100000023322004381e+02 3.099999867443427206e+02 3.100000425592342594e+02 3.099999313700688504e+02 3.099999839224491325e+02 3.100000121619648326e+02 3.099999515175893521e+02 3.099999771796838104e+02 2.600000595533811065e+02 -1.844169800097006373e-02
1.300000023322004665e+02 1.299999730461766774e+02 1.299999686874299414e+02 1.300000369468639008e+02 1.299999946953805932e+02 1.299999551126921347e+02 1.300000240494687205e+02 1.300000154771575467e+02 2.600000525334851318e+02 2.768421526001475286e+00
2.200000023322004381e+02 4.000000587170411848e+01 2.200000211553431484e+02 3.999996929343999597e+01 2.200000002908228680e+02 2.199999951375751266e+02 4.000001697259120448e+01 3.999997836576241639e+01 7.999996481907334100e+01 9.278193142999953125e+00
4.000000233220044521e+01 2.200000087413782808e+02 3.999998764949682339e+01 2.200000228666924045e+02 3.999996915852658930e+01 3.999998231196885001e+01 2.199999723565459249e+02 2.199999719509795284e+02 8.000005773175558943e+01 -3.216085199892404489e-02
8.500000595234017453e+01 8.499999452824977197e+01 1.749999942229424619e+02 3.549999682934933389e+02 2.649999949096251157e+02 3.549999407519643455e+02 1.750000212013567875e+02 3.549999960214836960e+02 1.700000856601736814e+02 8.584987368001748109e+00
2.560952013229368731e+02 2.803756054107632849e+02 2.988634043982088428e+02 1.715267936630743009e+02 3.564863804917420111e+02 9.420702011093726469e+01 2.904039205419004475e+02 1.757119918377684087e+01 1.381343740502529727e+02 2.852405876299962983e+01
1.807816547191891345e+02 1.966271887678723260e+02 4.521097333090428805e+01 2.060267203058836287e+02 1.108483599246547442e+02 2.105321598545710913e+02 1.991023133086640939e+02 2.032354297482543473e+02 1.115948491427250246e+02 4.387566270015668124e-01
5.208012035709275978e+01 1.775341701833069976e+02 1.389232973196659202e+02 1.384378646149362453e+02 3.159281607341583822e+02 2.630385167032785034e+02 2.670409338559751973e+02 1.760146454936472935e+02 1.556593362615583942e+02 1.321113769990915898e-01
1.835603676393458557e+02 3.450871021129756855e+02 5.029397814115252885e+01 2.044580368169640394e+02 1.119836579367799061e+02 1.480427593766984842e+02 2.053001722214097811e+02 2.885980426862053605e+02 4.037828470858413965e+01 1.053040181999676861e+00
2.949317167085964684e+02 8.117387208883837246e+00 3.531062808879738668e+02 6.995244587007753978e+00 2.924461361720059926e+02 3.344676662432361240e+02 1.169973278357294078e+02 2.699023379077295886e+02 1.912487871358873690e+02 2.063895865998347290e+00
2.173403490586169085e+02 3.035418086990119377e+02 3.579402156961920127e+02 3.498068046263809947e+02 1.707585191288997351e+02 5.478610862424814343e+01 2.222766152389817762e+02 2.383424261095307202e+02 1.229602998887362588e+02 2.667215876001137076e+00
3.125331566640227265e+02 9.853816718244138428e+01 3.361602510582573018e+02 1.274069173464300953e+01 3.336127511296937769e+02 1.429508880030337252e+02 1.940361852027596967e+02 1.748760673233825669e+00 2.908977439561633673e+02 1.810373655000148574e+00
2.509385021841514742e+02 1.246914662386822670e+02 1.055685158586202306e+02 2.138984164854002188e+02 7.829540233046307662e+01 3.541269048876412029e+01 2.783578255023860493e+02 2.248773997078041305e+02 1.926131620045176476e+02 2.417065599998750258e+00
3.446420631139001785e+02 2.019193214648736330e+02 4.965500194015879387e+00 2.945025580881087990e+02 1.210052380610056844e+01 3.419646172123358951e+01 1.298679117105302225e+02 2.295928934049450163e+02 2.547194063096503669e+02 6.058983219991205260e-01
8.420577375959139488e+01 2.719862244535906939e+02 3.907067870879523497e+01 2.507448550429795660e+02 1.177682021514872019e+02 3.338175842507189941e+02 1.651653772982369617e+02 1.815458202679660928e+02 1.142473410318207243e+02 -1.013034173000050941e+00
