2.614621655182775157e+02 1.848852749200403025e+02 1.184256547421575050e+02 2.849393303699947069e+02 7.037207980061465662e+01 1.075636516016499939e+02 2.456397065893143008e+02 2.737659858761044802e+02 3.065915167057928059e+01 -3.177811739988101181e-01
1.169081305629384957e+02 7.241798930777221699e+01 6.583823268460905354e+01 1.578823523561958098e+02 2.761330874542770744e+02 3.727406926256624953e+00 2.900362565629399114e+02 2.699885701813557830e+02 1.893960245179054880e+02 -2.503361240014783107e-01
1.996281539241047085e+02 3.435255532176071256e+02 1.083037743263116965e+02 5.251283677566311070e+01 2.420363554815583882e+02 3.343791201988111084e+02 2.988936946729256761e+02 2.767014420843182165e+02 1.944779292992319881e+02 -2.450935429988021497e-01
2.740839776537461034e+02 1.395253831710774080e+02 1.484404989735683955e+02 1.404259122558702870e+02 2.114368830033745894e+02 1.811858931249571825e+01 1.958356640754334990e+02 3.441049854620314932e+02 1.875338545080892914e+02 -2.446145059984701220e-01
1.454547256587792106e+02 1.680735175287423999e+02 1.467750423559313901e+02 3.545062573936310173e+02 8.292106768131988304e+01 9.129383722763961373e+01 2.398702927213051055e+02 1.123449780157766043e+02 3.511335024175922968e+02 -2.220216659989091568e-01
2.905595872290829789e+02 1.463849528386543000e+02 1.572121456778043864e+02 8.770703900293275979e+01 2.431683201807346961e+02 2.476790642045441970e+01 2.164137750263186035e+02 3.475062215830017749e+02 3.397356770278117892e+02 -2.140588969996315427e-01
1.221350330317235944e+02 1.607680387597013976e+02 1.328359500916949116e+02 3.244763015358815892e+02 1.350959597231625935e+02 1.409666141277336067e+02 1.773349890377106135e+02 2.768751240721916815e+02 1.739094537574871993e+02 -2.012952590011991560e-01
1.978450938461693909e+02 1.072746059190500034e+02 7.597349648104177788e+01 3.713799202397291310e+01 2.057150221172711895e+02 1.622158693830354048e+00 2.570662849753064734e+02 4.122979146292902897e+01 1.806393002403692094e+02 -1.794071049989724997e-01
7.672540131297058963e+01 9.719525083124275966e+01 8.775005769774818987e+01 1.714383417437539094e+02 2.834357974294402993e+02 9.439964873115345156e+00 2.288071473875494917e+02 8.588676701409218595e+01 3.421477519352878858e+02 -1.537846559986064676e-01
2.505179351007400044e+02 1.052323574198898939e+02 1.837356527267789090e+02 1.183144186136264011e+02 2.356969091534504912e+02 4.550409266276800935e+01 1.192449504624802081e+01 0.000000000000000000e+00 3.505518249041965646e+02 -1.437283550003485288e-01
